cofog99,cofog99_label_en,na_item,na_item_label_en,window,n_observations,n_countries,n_years,sum_abs_value
GF0908,Education n.e.c.,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,112,28,5,480.4
GF0908,Education n.e.c.,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,643,28,26,1180.0
GF0908,Education n.e.c.,D3,Subsidies,holdout,114,29,5,3630.8
GF0908,Education n.e.c.,D3,Subsidies,train,674,29,26,14191.6
GF0908,Education n.e.c.,D4,Property income,holdout,105,26,5,1.4
GF0908,Education n.e.c.,D4,Property income,train,611,26,26,2.3
GF0908,Education n.e.c.,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0908,Education n.e.c.,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0908,Education n.e.c.,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0908,Education n.e.c.,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0908,Education n.e.c.,D62,Social benefits other than social transfers in kind,holdout,109,27,5,1186.8
GF0908,Education n.e.c.,D62,Social benefits other than social transfers in kind,train,607,28,26,1225.0
GF0908,Education n.e.c.,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,109,27,5,1186.8
GF0908,Education n.e.c.,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,630,28,26,1249.4
GF0908,Education n.e.c.,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0908,Education n.e.c.,D632,Social transfers in kind - purchased market production,train,588,26,26,0.0
GF0908,Education n.e.c.,D7,Other current transfers,holdout,121,30,5,7006.3
GF0908,Education n.e.c.,D7,Other current transfers,train,691,30,26,25648.7
GF0908,Education n.e.c.,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0908,Education n.e.c.,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0908,Education n.e.c.,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0908,Education n.e.c.,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0908,Education n.e.c.,D9,Capital transfers,holdout,118,30,5,711.4
GF0908,Education n.e.c.,D9,Capital transfers,train,681,30,26,946.0
GF0908,Education n.e.c.,D92,Investment grants,holdout,118,30,5,694.7
GF0908,Education n.e.c.,D92,Investment grants,train,672,30,26,810.4
GF0908,Education n.e.c.,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0908,Education n.e.c.,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0908,Education n.e.c.,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0908,Education n.e.c.,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0908,Education n.e.c.,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0908,Education n.e.c.,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,112,29,5,19.7
GF0908,Education n.e.c.,NP,Acquisitions less disposals of non-financial non-produced assets,train,656,29,26,294.5
GF0908,Education n.e.c.,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,6770.7
GF0908,Education n.e.c.,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,698,30,26,23522.0
GF0908,Education n.e.c.,P2,Intermediate consumption,holdout,121,30,5,12615.4
GF0908,Education n.e.c.,P2,Intermediate consumption,train,698,30,26,50172.5
GF0908,Education n.e.c.,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,12803.3
GF0908,Education n.e.c.,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,672,29,26,49123.8
GF0908,Education n.e.c.,P3,Final consumption expenditure,holdout,121,30,5,43090.1
GF0908,Education n.e.c.,P3,Final consumption expenditure,train,698,30,26,159945.8
GF0908,Education n.e.c.,P31,Individual consumption expenditure,holdout,79,20,5,0.0
GF0908,Education n.e.c.,P31,Individual consumption expenditure,train,481,20,26,0.0
GF0908,Education n.e.c.,P32,Collective consumption expenditure,holdout,109,27,5,32355.8
GF0908,Education n.e.c.,P32,Collective consumption expenditure,train,640,27,26,129146.9
GF0908,Education n.e.c.,P5,Gross capital formation,holdout,121,30,5,6755.2
GF0908,Education n.e.c.,P5,Gross capital formation,train,698,30,26,23323.6
GF0908,Education n.e.c.,P51G,Gross fixed capital formation,holdout,121,30,5,6777.2
GF0908,Education n.e.c.,P51G,Gross fixed capital formation,train,698,30,26,23336.0
GF0908,Education n.e.c.,TE,Total general government expenditure,holdout,121,30,5,60161.7
GF0908,Education n.e.c.,TE,Total general government expenditure,train,698,30,26,229787.2
GF10,Social protection,D1,Compensation of employees,holdout,121,30,5,691774.3
GF10,Social protection,D1,Compensation of employees,train,767,30,31,2860179.2
GF10,Social protection,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,117,29,5,38463.3
GF10,Social protection,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,724,29,31,156882.1
GF10,Social protection,D3,Subsidies,holdout,121,30,5,18534.8
GF10,Social protection,D3,Subsidies,train,736,30,31,68222.0
GF10,Social protection,D4,Property income,holdout,109,27,5,4681.9
GF10,Social protection,D4,Property income,train,703,28,31,13595.5
GF10,Social protection,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF10,Social protection,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF10,Social protection,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF10,Social protection,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF10,Social protection,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF10,Social protection,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF10,Social protection,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF10,Social protection,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF10,Social protection,D62,Social benefits other than social transfers in kind,holdout,121,30,5,11171848.1
GF10,Social protection,D62,Social benefits other than social transfers in kind,train,723,30,31,37031970.2
GF10,Social protection,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,121,30,5,12134042.6
GF10,Social protection,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,767,30,31,47638379.2
GF10,Social protection,D632,Social transfers in kind - purchased market production,holdout,117,29,5,962194.2
GF10,Social protection,D632,Social transfers in kind - purchased market production,train,716,30,31,2618904.3
GF10,Social protection,D7,Other current transfers,holdout,121,30,5,351383.3
GF10,Social protection,D7,Other current transfers,train,761,30,31,1112089.7
GF10,Social protection,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF10,Social protection,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF10,Social protection,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF10,Social protection,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF10,Social protection,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF10,Social protection,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF10,Social protection,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF10,Social protection,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF10,Social protection,D9,Capital transfers,holdout,120,30,5,37368.8
GF10,Social protection,D9,Capital transfers,train,751,30,31,209253.7
GF10,Social protection,D92,Investment grants,holdout,117,29,5,17936.4
GF10,Social protection,D92,Investment grants,train,737,30,31,85980.2
GF10,Social protection,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF10,Social protection,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF10,Social protection,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF10,Social protection,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF10,Social protection,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF10,Social protection,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF10,Social protection,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF10,Social protection,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF10,Social protection,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,114,29,5,1086.5
GF10,Social protection,NP,Acquisitions less disposals of non-financial non-produced assets,train,724,30,31,8588.9
GF10,Social protection,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,60889.5
GF10,Social protection,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,767,30,31,249144.4
GF10,Social protection,P2,Intermediate consumption,holdout,121,30,5,408822.1
GF10,Social protection,P2,Intermediate consumption,train,767,30,31,1554696.2
GF10,Social protection,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,422386.7
GF10,Social protection,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,741,29,31,1605239.2
